#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	DISTANCE	STRAND	FLAGS	SYMBOL_SOURCE	HGNC_ID	MANE_SELECT	MANE_PLUS_CLINICAL	TSL	APPRIS	SIFT	PolyPhen	AF	CLIN_SIG	SOMATIC	PHENO	PUBMED	MOTIF_NAME	MOTIF_POS	HIGH_INF_POS	MOTIF_SCORE_CHANGE	TRANSCRIPTION_FACTORS
rs7088584	10:95847887-95847887	A	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661142.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661142.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	non_coding_transcript_exon_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661375.1	lncRNA	4/4	-	-	-	1274	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	non_coding_transcript_exon_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661375.1	lncRNA	4/4	-	-	-	1274	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000669711.1	lncRNA	-	3/6	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000669711.1	lncRNA	-	3/6	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371205.5	protein_coding	-	7/9	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	NM_001776.6	-	1	P1	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371205.5	protein_coding	-	7/9	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	NM_001776.6	-	1	P1	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371206.6	retained_intron	-	-	-	-	-	-	-	-	-	rs7088584	1491	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371206.6	retained_intron	-	-	-	-	-	-	-	-	-	rs7088584	1491	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371207.8	protein_coding	-	7/9	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371207.8	protein_coding	-	7/9	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000416301.5	lncRNA	-	3/5	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000416301.5	lncRNA	-	3/5	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000422161.2	processed_transcript	-	-	-	-	-	-	-	-	-	rs7088584	1667	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000422161.2	processed_transcript	-	-	-	-	-	-	-	-	-	rs7088584	1667	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,non_coding_transcript_variant	MODIFIER	-	ENSG00000240527	Transcript	ENST00000433113.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs7088584	-	1	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,non_coding_transcript_variant	MODIFIER	-	ENSG00000240527	Transcript	ENST00000433113.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs7088584	-	1	-	-	-	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000453258.6	protein_coding	-	7/9	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000453258.6	protein_coding	-	7/9	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000483213.6	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	rs7088584	356	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000483213.6	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	rs7088584	356	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000490659.5	retained_intron	-	-	-	-	-	-	-	-	-	rs7088584	3040	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000490659.5	retained_intron	-	-	-	-	-	-	-	-	-	rs7088584	3040	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000494070.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs7088584	3334	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000494070.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs7088584	3334	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000543964.6	protein_coding	-	6/8	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000543964.6	protein_coding	-	6/8	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635076.1	nonsense_mediated_decay	-	5/7	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635076.1	nonsense_mediated_decay	-	5/7	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635677.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs7088584	2399	1	-	HGNC	HGNC:3363	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635677.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs7088584	2399	1	-	HGNC	HGNC:3363	-	-	5	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000639992.1	nonsense_mediated_decay	-	6/8	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000639992.1	nonsense_mediated_decay	-	6/8	-	-	-	-	-	-	-	rs7088584	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661142.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661142.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	non_coding_transcript_exon_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661375.1	lncRNA	4/4	-	-	-	1274	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	non_coding_transcript_exon_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661375.1	lncRNA	4/4	-	-	-	1274	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	A	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000669711.1	lncRNA	-	3/6	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
rs7088584	10:95847887-95847887	T	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000669711.1	lncRNA	-	3/6	-	-	-	-	-	-	-	rs7088584	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4986	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371205.5	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	NM_001776.6	-	1	P1	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371206.6	retained_intron	-	-	-	-	-	-	-	-	-	rs1891534	2933	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371207.8	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000416301.5	lncRNA	-	3/5	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000422161.2	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	3109	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	-	ENSG00000240527	Transcript	ENST00000433113.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs1891534	-	1	-	-	-	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000453258.6	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000483213.6	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	rs1891534	1798	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000490659.5	retained_intron	-	-	-	-	-	-	-	-	-	rs1891534	4482	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000494070.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	4776	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000543964.6	protein_coding	-	6/8	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635076.1	nonsense_mediated_decay	-	5/7	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635677.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	3841	1	-	HGNC	HGNC:3363	-	-	5	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000639992.1	nonsense_mediated_decay	-	6/8	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661142.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661375.1	lncRNA	-	3/3	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000669711.1	lncRNA	-	3/6	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371205.5	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	NM_001776.6	-	1	P1	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371206.6	retained_intron	-	-	-	-	-	-	-	-	-	rs1891534	2933	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371207.8	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000416301.5	lncRNA	-	3/5	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000422161.2	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	3109	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	-	ENSG00000240527	Transcript	ENST00000433113.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs1891534	-	1	-	-	-	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000453258.6	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000483213.6	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	rs1891534	1798	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000490659.5	retained_intron	-	-	-	-	-	-	-	-	-	rs1891534	4482	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000494070.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	4776	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000543964.6	protein_coding	-	6/8	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635076.1	nonsense_mediated_decay	-	5/7	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635677.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	3841	1	-	HGNC	HGNC:3363	-	-	5	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000639992.1	nonsense_mediated_decay	-	6/8	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661142.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000661375.1	lncRNA	-	3/3	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000669711.1	lncRNA	-	3/6	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	-	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371205.5	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	NM_001776.6	-	1	P1	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371206.6	retained_intron	-	-	-	-	-	-	-	-	-	rs1891534	2933	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000371207.8	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	ENTPD1-AS1	ENSG00000226688	Transcript	ENST00000416301.5	lncRNA	-	3/5	-	-	-	-	-	-	-	rs1891534	-	-1	-	HGNC	HGNC:45203	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000422161.2	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	3109	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,non_coding_transcript_variant	MODIFIER	-	ENSG00000240527	Transcript	ENST00000433113.1	lncRNA	-	1/1	-	-	-	-	-	-	-	rs1891534	-	1	-	-	-	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000453258.6	protein_coding	-	7/9	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000483213.6	nonsense_mediated_decay	-	-	-	-	-	-	-	-	-	rs1891534	1798	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000490659.5	retained_intron	-	-	-	-	-	-	-	-	-	rs1891534	4482	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000494070.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	4776	1	-	HGNC	HGNC:3363	-	-	3	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000543964.6	protein_coding	-	6/8	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635076.1	nonsense_mediated_decay	-	5/7	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	1	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	downstream_gene_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000635677.1	processed_transcript	-	-	-	-	-	-	-	-	-	rs1891534	3841	1	-	HGNC	HGNC:3363	-	-	5	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
rs1891534	10:95849329-95849329	C	intron_variant,NMD_transcript_variant	MODIFIER	ENTPD1	ENSG00000138185	Transcript	ENST00000639992.1	nonsense_mediated_decay	-	6/8	-	-	-	-	-	-	-	rs1891534	-	1	-	HGNC	HGNC:3363	-	-	2	-	-	-	0.4756	-	-	-	-	-	-	-	-	-
